time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR
2020-09-15 20:00,20.0,735.5,756.2,-1.1,72.0,从东方吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.5,23.0,,,,,,13.0,14.8,,12.0
2020-09-15 23:00,19.3,733.8,754.3,-1.7,69.0,从东南偏东方向吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,,,,23.0,,,,,,16.0,13.5,,12.0
2020-09-16 02:00,18.0,732.4,752.9,-1.4,79.0,从东南方吹来的风,4,,8.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.5,23.0,,,,,,11.0,14.3,,12.0
2020-09-16 05:00,16.5,730.9,751.4,-1.5,97.0,从东南偏东方向吹来的风,3,,8.0,,间歇性雨，不冻，在观测时中度 ,,,15.2,23.0,,,,,,5.0,16.0,4.0,12.0
2020-09-16 08:00,17.7,730.3,750.9,-0.6,93.0,从东南方吹来的风,4,,10.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.5,23.0,,,,,,11.0,16.6,5.0,12.0
2020-09-16 11:00,19.5,730.2,750.7,-0.1,71.0,从西南偏西方向吹来的风,5,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.5,23.0,,,,,,17.0,14.1,5.0,12.0
2020-09-16 14:00,22.1,729.7,750.1,-0.5,44.0,从西南偏南方向吹来的风,4,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.5,22.7,,,,,,19.0,9.3,5.0,12.0
2020-09-16 17:00,19.7,729.3,749.9,-0.4,39.0,从西南方吹来的风,3,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.5,22.3,,,,,,17.0,5.4,3.0,12.0
2020-09-16 20:00,16.2,729.8,750.5,0.5,52.0,从南方吹来的风,2,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.1,22.3,,,,,,16.0,6.3,,
2020-09-16 23:00,16.1,729.2,749.8,-0.6,55.0,从东南偏南方向吹来的风,4,,14.0,,云量发展情况没有进行观测或无法观测。 ,,,16.0,22.3,,,,,,17.0,7.1,1.0,12.0
2020-09-17 02:00,14.3,729.1,749.6,-0.1,66.0,从西南偏南方向吹来的风,2,,14.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.3,22.3,,,,,,17.0,8.0,1.0,12.0
2020-09-17 05:00,13.6,729.4,750.1,0.3,62.0,从西南方吹来的风,4,,,,云量发展情况没有进行观测或无法观测。 ,,,13.0,22.3,,,,,,16.0,6.5,,12.0
2020-09-17 08:00,14.1,729.7,750.5,0.3,63.0,从西南方吹来的风,4,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.0,,,,,,,16.0,7.2,,12.0
2020-09-17 11:00,15.0,730.3,751.0,0.6,66.0,从西南偏西方向吹来的风,4,,11.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.0,,,,,,,17.0,8.7,,12.0
2020-09-17 14:00,15.9,731.0,751.9,0.7,64.0,从西南偏西方向吹来的风,6,,15.0,,小雨（不冻） ,雨,在整个相应周期内云遮住了一半或以下的天空,13.0,,,,,,,17.0,9.1,,12.0
2020-09-17 17:00,16.1,731.8,752.7,0.8,72.0,从西南偏西方向吹来的风,5,,15.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,13.0,19.6,,,,,,17.0,11.1,,12.0
2020-09-17 20:00,13.7,732.5,753.5,0.7,87.0,从西南偏南方向吹来的风,3,,15.0,,云量发展情况没有进行观测或无法观测。 ,阵性,雨,12.1,17.4,,,,,,14.0,11.6,6.0,12.0
2020-09-17 23:00,13.6,731.8,752.8,-0.7,85.0,从西南方吹来的风,3,,15.0,,云量发展情况没有进行观测或无法观测。 ,,,12.1,17.4,,,,,,16.0,11.1,6.0,12.0
2020-09-18 02:00,11.6,732.0,753.0,0.2,89.0,从西南方吹来的风,4,,12.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.6,17.4,,,,,,16.0,9.9,6.0,12.0
2020-09-18 05:00,10.9,732.2,753.2,0.2,92.0,从西南方吹来的风,3,,9.0,,云量发展情况没有进行观测或无法观测。 ,,,10.8,17.4,,,,,,16.0,9.7,6.0,12.0
2020-09-18 08:00,11.6,732.9,754.0,0.7,90.0,从西南方吹来的风,4,,9.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,10.8,17.4,,,,,,15.0,10.0,,12.0
2020-09-18 11:00,15.7,733.3,754.3,0.4,75.0,从西南偏西方向吹来的风,4,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.8,17.4,,,,,,17.0,11.3,,12.0
2020-09-18 14:00,16.1,733.6,754.6,0.3,70.0,从西南偏西方向吹来的风,4,,10.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.8,17.2,,,,,,17.0,10.6,,12.0
2020-09-18 17:00,16.3,734.5,755.5,0.9,71.0,从西南偏西方向吹来的风,4,,10.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.8,17.2,,,,,,16.0,11.0,,12.0
2020-09-18 20:00,14.8,735.4,756.6,0.9,82.0,从西南偏西方向吹来的风,2,,10.0,,小雨（不冻） ,雨,在整个相应周期内云遮住了一半或以下的天空,10.8,17.2,,,,,,14.0,11.8,,12.0
2020-09-18 23:00,14.0,735.7,756.7,0.3,89.0,从西南偏西方向吹来的风,2,,10.0,,云量发展情况没有进行观测或无法观测。 ,,,10.8,17.2,,,,,,14.0,12.2,,12.0
2020-09-19 02:00,13.3,736.0,757.0,0.3,96.0,从西方吹来的风,2,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.8,17.2,,,,,,14.0,12.7,,12.0
2020-09-19 05:00,12.6,736.4,757.5,0.4,99.0,从西南偏西方向吹来的风,2,,9.0,,云量发展情况没有进行观测或无法观测。 ,,,10.8,17.2,,,,,,13.0,12.5,,12.0
2020-09-19 08:00,12.9,737.2,758.4,0.8,99.0,从西北方吹来的风,1,,6.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.6,17.2,,,,,,5.0,12.8,0.2,12.0
2020-09-19 11:00,13.7,737.8,759.0,0.6,98.0,从西北方吹来的风,2,,6.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,,,,,,,7.0,13.4,5.0,12.0
2020-09-19 14:00,14.0,738.3,759.4,0.5,93.0,从西北方吹来的风,1,,7.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,,,,,,,11.0,12.9,5.0,12.0
2020-09-19 17:00,14.2,739.0,760.2,0.7,77.0,从西北偏西方向吹来的风,1,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,16.3,,,,,,16.0,10.2,5.0,12.0
2020-09-19 20:00,10.2,740.1,761.5,1.1,99.0,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,9.5,15.3,,,,,,8.0,10.1,5.0,12.0
2020-09-19 23:00,11.3,740.5,761.8,0.4,97.0,从西方吹来的风,1,,7.0,,云量发展情况没有进行观测或无法观测。 ,,,9.5,15.3,,,,,,9.0,10.8,0.4,12.0
2020-09-20 02:00,10.7,741.0,762.4,0.5,98.0,从西方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.5,15.3,,,,,,11.0,10.4,0.1,12.0
2020-09-20 05:00,9.9,741.2,762.6,0.2,99.0,从西南方吹来的风,1,,3.0,,薄雾 ,,,9.5,15.3,,,,,,4.7,9.8,0.1,12.0
2020-09-20 08:00,13.0,742.0,763.5,0.8,93.0,从西南方吹来的风,1,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.5,15.3,,,,,,10.0,11.9,0.1,12.0
2020-09-20 11:00,15.5,742.0,763.3,0.0,68.0,从西北偏西方向吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.5,16.5,,,,,,17.0,9.6,0.1,12.0
2020-09-20 14:00,15.5,741.7,763.0,-0.3,68.0,从西北方吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.5,16.7,,,,,,19.0,9.6,,12.0
2020-09-20 17:00,14.0,742.5,763.9,0.8,83.0,从北方吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.5,16.7,,,,,,15.0,11.2,,12.0
2020-09-20 20:00,12.2,743.2,764.5,0.7,95.0,从西北偏西方向吹来的风,1,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.6,16.7,,,,,,10.0,11.4,,12.0
2020-09-20 23:00,9.0,743.5,765.0,0.3,99.0,从东南偏南方向吹来的风,0,,7.0,,薄雾 ,,,9.0,16.7,,,,,,5.0,8.9,,12.0
2020-09-21 02:00,9.9,744.3,765.7,0.8,99.0,从西方吹来的风,1,,7.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,16.7,,,,,,4.6,9.8,,12.0
2020-09-21 05:00,10.5,744.1,765.6,-0.2,99.0,从东南偏东方向吹来的风,1,,5.0,,薄雾 ,,,7.7,16.7,,,,,,5.0,10.4,,12.0
2020-09-21 08:00,13.6,744.3,765.7,,87.0,从东南方吹来的风,1,,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,16.7,,,,,,13.0,11.5,,12.0
2020-09-21 11:00,15.7,744.0,765.4,-0.3,74.0,从东北方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,16.7,,,,,,13.0,11.1,,12.0
2020-09-21 14:00,16.8,743.2,764.6,-0.8,66.0,从东方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,16.8,,,,,,15.0,10.4,,12.0
2020-09-21 17:00,16.7,742.7,764.0,-0.5,59.0,从东南偏东方向吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,17.6,,,,,,16.0,8.7,,12.0
2020-09-21 20:00,11.3,743.3,764.7,0.6,93.0,从东方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.7,17.6,,,,,,11.0,10.2,,12.0
2020-09-21 23:00,11.2,743.2,764.5,-0.1,97.0,从东方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,,,7.7,17.6,,,,,,11.0,10.7,,12.0
2020-09-22 02:00,12.5,742.9,764.2,-0.3,88.0,从东南偏东方向吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.5,17.6,,,,,,14.0,10.6,,12.0
2020-09-22 05:00,12.4,742.6,763.9,-0.3,90.0,从东南偏东方向吹来的风,1,,3.0,,云量发展情况没有进行观测或无法观测。 ,,,10.0,17.6,,,,,,13.0,10.8,,12.0
2020-09-22 08:00,13.2,743.0,764.5,0.4,94.0,从东南方吹来的风,2,,5.0,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,10.0,,,,,,,10.0,12.3,,12.0
2020-09-22 11:00,14.3,743.0,764.4,0.0,97.0,从西南方吹来的风,1,,5.0,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.0,17.6,,,,,,3.7,13.8,3.0,12.0
2020-09-22 14:00,14.4,742.2,763.5,-0.8,98.0,从东方吹来的风,2,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.0,17.6,,,,,,6.0,14.1,5.0,12.0
2020-09-22 17:00,14.5,742.6,763.9,0.4,93.0,从东北偏东方向吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.0,16.7,,,,,,7.0,13.4,5.0,12.0
2020-09-22 20:00,13.2,743.5,764.8,0.9,99.0,从北方吹来的风,1,,5.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,15.8,,,,,,2.5,13.1,5.0,12.0
2020-09-22 23:00,10.0,743.9,765.4,0.4,99.0,从西方吹来的风,1,,5.0,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,,,9.7,15.8,,,,,,0.1,9.9,2.0,12.0
2020-09-23 02:00,11.0,743.9,765.3,0.0,99.0,从北方吹来的风,0,,5.0,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.7,15.8,,,,,,0.1,10.9,,12.0
2020-09-23 05:00,10.9,744.3,765.7,0.4,99.0,从东南方吹来的风,1,,3.0,,雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ,,,9.7,15.8,,,,,,0.2,10.8,0.1,12.0
2020-09-23 08:00,11.6,745.0,766.5,0.7,99.0,从东南偏南方向吹来的风,2,,3.0,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,雨,在整个相应周期内云遮住了一半或以下的天空,9.7,15.8,,,,,,0.5,11.5,0.1,12.0
2020-09-23 11:00,17.2,744.9,766.3,-0.1,80.0,从南方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,9.7,17.3,,,,,,8.0,13.7,0.1,12.0
2020-09-23 14:00,19.8,743.8,765.0,-1.1,53.0,从南方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,9.7,20.1,,,,,,14.0,10.0,0.1,12.0
2020-09-23 17:00,18.7,743.4,764.6,-0.4,49.0,从东南方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.7,20.5,,,,,,15.0,7.8,,12.0
2020-09-23 20:00,11.6,743.5,764.9,0.1,97.0,从东方吹来的风,1,,4.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.7,20.5,,,,,,7.0,11.1,,12.0
2020-09-23 23:00,10.0,743.2,764.5,-0.3,99.0,从北方吹来的风,0,,4.0,,薄雾 ,,,9.8,20.5,,,,,,5.0,9.9,,12.0
2020-09-24 02:00,8.9,742.9,764.2,-0.3,99.0,从东方吹来的风,1,,4.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.5,,,,,,4.4,8.8,,12.0
2020-09-24 05:00,12.4,742.9,764.0,0.0,92.0,从东南偏东方向吹来的风,2,,3.0,,薄雾 ,,,8.8,20.5,,,,,,2.1,11.1,,12.0
2020-09-24 08:00,15.0,743.2,764.5,0.3,83.0,从东南偏南方向吹来的风,3,,5.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.5,,,,,,1.9,12.1,,12.0
2020-09-24 11:00,19.3,742.8,764.0,-0.4,67.0,从南方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.5,,,,,,10.0,13.0,,12.0
2020-09-24 14:00,20.3,741.8,763.0,-1.0,70.0,从东南方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.5,,,,,,10.0,14.7,,12.0
2020-09-24 17:00,19.4,741.7,762.7,-0.1,70.0,从东南方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.6,,,,,,9.0,13.8,,12.0
2020-09-24 20:00,14.9,742.0,763.1,0.3,96.0,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.6,,,,,,6.0,14.3,,12.0
2020-09-24 23:00,13.2,742.0,763.0,0.0,99.0,无风,0,,,,薄雾 ,,,8.8,20.6,,,,,,4.3,13.1,,12.0
2020-09-25 02:00,13.0,741.9,763.0,-0.1,99.0,从北方吹来的风,0,,4.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,20.6,,,,,,4.0,12.9,,12.0
2020-09-25 05:00,12.0,742.2,763.3,0.3,99.0,从东南偏东方向吹来的风,1,,3.0,,薄雾 ,,,11.3,20.6,,,,,,2.1,11.9,,12.0
2020-09-25 08:00,16.4,742.7,763.9,0.5,94.0,从东南偏南方向吹来的风,2,,3.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.3,20.6,,,,,,6.0,15.4,,12.0
2020-09-25 11:00,20.4,742.6,763.7,-0.1,69.0,从东南偏东方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.3,20.9,,,,,,10.0,14.5,,12.0
2020-09-25 14:00,22.0,741.7,762.7,-0.9,52.0,从西北方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.3,22.4,,,,,,13.0,11.7,,12.0
2020-09-25 17:00,19.8,742.0,763.1,0.3,66.0,从北方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.3,22.4,,,,,,10.0,13.3,,12.0
